Fiscal Year,Month,Region,Affiliate,Channel,Sub-Channel,Brand,Sub-Brand,Gender,Category,FX Type,Net Revenue,Units Sold,Inventory
2021,March,Asia,Singapore,DTC,Ecomm,Levis,Levis Mens,Mens,Bottoms,2021 Actual Rate,180539.00,6448.00,7286.00
2021,March,Asia,Singapore,DTC,Ecomm,Dockers,,Womens,Tops,FCST7 Rate,184691.00,7388.00,8053.00
2021,March,Asia,Singapore,Wholesale,Franchise,Signature,,Mens,Footwear,FCST7 Rate,192502.00,6638.00,7235.00
2021,March,Asia,Singapore,DTC,Ecomm,Levis,Levis Mens,Mens,Bottoms,2021 Actual Rate,164084.00,6311.00,7573.00
2021,March,Asia,Singapore,DTC,Ecomm,Levis,Levis Womens,Womens,Bottoms,2021 Actual Rate,171424.00,5714.00,6743.00
2021,March,Asia,Singapore,DTC,Ecomm,Levis,Levis Mens,Mens,Bottoms,2021 Actual Rate,161926.00,9525.00,10382.00
2021,March,Asia,Singapore,Wholesale,Wholesale,Levis,Levis Mens,Mens,Bottoms,2021 Actual Rate,182405.00,10730.00,13305.00
2021,March,Asia,Singapore,DTC,Ecomm,Signature,,Mens,Bottoms,2021 Actual Rate,191322.00,7359.00,9051.00
2021,March,Asia,Singapore,DTC,Ecomm,Dockers,,Womens,Footwear,FCST4 Rate,182051.00,10114.00,11530.00
2021,March,Asia,Singapore,Wholesale,Franchise,Levis,Levis Womens,Womens,Bottoms,2021 Actual Rate,165699.00,7532.00,8812.00
2021,March,Asia,Singapore,Wholesale,Franchise,Denizen,,Womens,No Product Category,2021 Actual Rate,188653.00,7546.00,8980.00
2021,February,Asia,Singapore,Wholesale,Franchise,Levis,Levis Mens,Mens,Tops,2021 Actual Rate,154176.00,5930.00,6345.00
2021,February,Asia,Singapore,Wholesale,Franchise,Levis,Levis Mens,Mens,Tops,FCST10 Rate,159686.00,5703.00,7072.00
2021,February,Asia,Singapore,DTC,Mainline,Levis,Levis Womens,Womens,Tops,2021 Actual Rate,190526.00,6570.00,6898.00
2021,February,Asia,Singapore,DTC,Ecomm,Levis,Levis Womens,Womens,No Product Category,2021 Actual Rate,160738.00,7654.00,8496.00
2021,February,Asia,Singapore,Wholesale,Franchise,Signature,,Womens,Tops,FCST4 Rate,163732.00,6297.00,6864.00
2021,February,Asia,Singapore,DTC,Ecomm,Levis,Levis Mens,Mens,Bottoms,2021 Actual Rate,152375.00,7619.00,8000.00
2021,February,Beyond Yoga,Beyond Yoga,DTC,Ecomm,Beyond Yoga,,,,2021 Actual Rate,196550.00,9828.00,10712.00
2021,February,Asia,Singapore,Wholesale,Franchise,Levis,Levis Womens,Womens,Bottoms,FCST10 Rate,181804.00,7575.00,8181.00
2021,February,Asia,Singapore,DTC,Ecomm,Signature,,Womens,Bottoms,2021 Actual Rate,196052.00,6535.00,7254.00
2021,February,Asia,Singapore,Wholesale,Franchise,Denizen,,Womens,Accessories,FCST4 Rate,180133.00,6211.00,7454.00
2021,February,Asia,Singapore,Wholesale,Franchise,Signature,,Womens,Tops,2021 Actual Rate,152842.00,7278.00,7860.00
2021,February,Asia,Singapore,Wholesale,Licensing,Levis,Levis Womens,Womens,No Product Category,FCST10 Rate,183977.00,7076.00,7713.00
2021,February,Asia,Singapore,Wholesale,Franchise,Levis,Levis Womens,Womens,No Product Category,FCST4 Rate,181824.00,9091.00,11364.00
2021,February,Asia,Singapore,DTC,Ecomm,Levis,Levis Mens,Mens,Bottoms,2021 Actual Rate,157398.00,5621.00,6183.00
2021,February,Asia,Singapore,Wholesale,Franchise,Levis,Levis Mens,Mens,Bottoms,FCST7 Rate,183928.00,6131.00,6683.00
2021,February,Asia,Singapore,Wholesale,Franchise,Levis,Levis Womens,Womens,Bottoms,2021 Actual Rate,170807.00,8990.00,10878.00
2021,February,Asia,Singapore,Wholesale,Franchise,Levis,Levis Womens,Womens,Tops,2021 Actual Rate,194487.00,11440.00,12584.00
2021,February,Beyond Yoga,Beyond Yoga,DTC,Ecomm,Beyond Yoga,,,,2021 Actual Rate,166550.00,7570.00,8479.00
2021,February,Asia,Singapore,Wholesale,Franchise,Signature,,Womens,Bottoms,FCST10 Rate,161812.00,7035.00,8302.00
2021,February,Beyond Yoga,Beyond Yoga,Wholesale,Wholesale,Beyond Yoga,,,,2021 Actual Rate,166560.00,8766.00,10870.00
2021,February,Beyond Yoga,Beyond Yoga,DTC,Mainline,Beyond Yoga,,,,2021 Actual Rate,196350.00,8537.00,9818.00
2021,February,Asia,Singapore,DTC,Ecomm,Levis,Levis Womens,Womens,Tops,2021 Actual Rate,197059.00,9853.00,11331.00
2021,February,Asia,Singapore,DTC,Commissionaire,Levis,Levis Mens,Mens,Bottoms,2021 Actual Rate,157389.00,5621.00,6577.00
2021,February,Asia,Singapore,Wholesale,Franchise,Levis,Levis Mens,Mens,Bottoms,2021 Actual Rate,165404.00,6362.00,7443.00
2021,February,Asia,Singapore,Wholesale,Franchise,Denizen,,Womens,Tops,FCST4 Rate,160463.00,6686.00,7421.00
2021,February,Asia,Singapore,DTC,Commissionaire,Dockers,,Womens,Tops,2021 Actual Rate,154221.00,6426.00,7840.00
2021,February,Asia,Singapore,Wholesale,Franchise,Levis,Levis Womens,Womens,Bottoms,2021 Actual Rate,151234.00,6575.00,7364.00
2021,January,Asia,Singapore,Wholesale,Franchise,Dockers,,Womens,Bottoms,FCST7 Rate,155211.00,7761.00,8537.00
2021,January,Asia,Singapore,DTC,Outlet,Levis,Levis Womens,Womens,Tops,2021 Actual Rate,163429.00,6537.00,6995.00
2021,January,Asia,Singapore,Wholesale,Franchise,Signature,,Mens,Bottoms,2021 Actual Rate,178602.00,9922.00,11510.00
2021,January,Asia,Singapore,DTC,Ecomm,Dockers,,Womens,No Product Category,FCST7 Rate,160711.00,5542.00,6318.00
2021,January,Asia,Singapore,Wholesale,Wholesale,Levis,Levis Womens,Womens,Bottoms,2021 Actual Rate,150505.00,8361.00,9783.00
2021,January,Asia,Singapore,Wholesale,Franchise,Levis,Levis Mens,Mens,Tops,2021 Actual Rate,171159.00,6113.00,6785.00
2021,January,Asia,Singapore,Wholesale,Franchise,Signature,,Womens,Bottoms,FCST10 Rate,192722.00,8760.00,10425.00
2021,January,Asia,Singapore,Wholesale,Franchise,Levis,Levis Mens,Mens,Bottoms,FCST7 Rate,162549.00,7389.00,7980.00
2021,January,Asia,Singapore,Wholesale,Franchise,Levis,Levis Mens,Mens,Footwear,2021 Actual Rate,153638.00,6402.00,6978.00
2021,January,Asia,Singapore,Wholesale,Franchise,Levis,Levis Mens,Mens,Tops,2021 Actual Rate,180117.00,10595.00,11867.00
2021,January,Asia,Singapore,Wholesale,Wholesale,Levis,Levis Womens,Womens,Tops,2021 Actual Rate,190375.00,7051.00,8532.00
2021,January,Asia,Singapore,DTC,Concessionaire,Denizen,,Mens,Bottoms,2021 Actual Rate,194833.00,7494.00,7943.00
2021,January,Asia,Singapore,Wholesale,Franchise,Signature,,Mens,Footwear,FCST10 Rate,180322.00,10018.00,10719.00
2021,January,Asia,Singapore,Wholesale,Franchise,Signature,,Womens,Footwear,2021 Actual Rate,183352.00,7640.00,8480.00
2021,January,Asia,Singapore,DTC,Mainline,Signature,,Womens,Bottoms,2021 Actual Rate,190862.00,10045.00,11050.00
2021,January,Asia,Singapore,Wholesale,Franchise,Levis,Levis Womens,Womens,Accessories,2021 Actual Rate,191776.00,7103.00,8594.00
2021,January,Asia,Singapore,DTC,Ecomm,Levis,Levis Womens,Womens,Tops,FCST7 Rate,197354.00,8971.00,9599.00
2021,January,Asia,Singapore,Wholesale,Franchise,Levis,Levis Womens,Womens,Tops,2021 Actual Rate,153628.00,8535.00,10157.00
2021,January,Asia,Singapore,DTC,Outlet,Levis,Levis Womens,Womens,Bottoms,2021 Actual Rate,160657.00,7303.00,8106.00
2021,January,Asia,Singapore,Wholesale,Franchise,Signature,,Mens,Tops,2021 Actual Rate,183372.00,6323.00,7082.00
2021,January,Asia,Singapore,DTC,Outlet,Denizen,,Mens,Tops,FCST10 Rate,185703.00,6878.00,8185.00
2021,January,Asia,Singapore,DTC,Ecomm,Levis,Levis Mens,Mens,Bottoms,FCST4 Rate,186766.00,10376.00,11517.00
2021,January,Asia,Singapore,DTC,Ecomm,Dockers,,Womens,Bottoms,2021 Actual Rate,195131.00,8484.00,10435.00
2021,January,Asia,Singapore,DTC,Ecomm,Levis,Levis Mens,Mens,Tops,FCST4 Rate,193184.00,8399.00,9575.00
2021,January,Asia,Singapore,DTC,Commissionaire,Levis,Levis Womens,Womens,Accessories,2021 Actual Rate,157065.00,6041.00,6585.00
2021,January,Beyond Yoga,Beyond Yoga,Wholesale,Wholesale,Beyond Yoga,,,,FCST10 Rate,167390.00,6696.00,7432.00
2021,January,Asia,Singapore,Wholesale,Franchise,Levis,Levis Womens,Womens,Bottoms,FCST10 Rate,191414.00,7657.00,9571.00
2020,December,Asia,Singapore,DTC,Mainline,Levis,Levis Womens,Womens,Bottoms,2021 Actual Rate,164024.00,8633.00,10014.00
2020,December,Asia,Singapore,DTC,Outlet,Levis,Levis Mens,Mens,Footwear,2021 Actual Rate,180299.00,8586.00,10131.00
2020,December,Asia,Singapore,Wholesale,Franchise,Denizen,,Womens,Bottoms,2021 Actual Rate,174143.00,7256.00,7619.00
2020,December,Asia,Singapore,Wholesale,Franchise,Levis,Levis Womens,Womens,Bottoms,FCST10 Rate,190039.00,6787.00,8484.00
2020,December,Asia,Singapore,DTC,Commissionaire,Denizen,,Mens,Bottoms,FCST10 Rate,195273.00,10849.00,12476.00
2020,December,Asia,Singapore,Wholesale,Franchise,Levis,Levis Mens,Mens,Bottoms,2021 Actual Rate,196248.00,6767.00,7309.00
2020,December,Asia,Singapore,Wholesale,Franchise,Levis,Levis Womens,Womens,Tops,2021 Actual Rate,164989.00,6111.00,7455.00
2020,December,Asia,Singapore,Wholesale,Franchise,Levis,Levis Womens,Womens,Tops,FCST10 Rate,156964.00,5606.00,6783.00
2020,December,Asia,Singapore,Wholesale,Franchise,Signature,,Womens,Tops,FCST7 Rate,162002.00,5586.00,6089.00
2020,December,Asia,Singapore,DTC,Ecomm,Dockers,,Mens,Bottoms,FCST7 Rate,174271.00,10251.00,11789.00
2020,December,Asia,Singapore,DTC,Ecomm,Levis,Levis Mens,Mens,Tops,2021 Actual Rate,197867.00,7915.00,8469.00
2020,December,Asia,Singapore,Wholesale,Franchise,Levis,Levis Mens,Mens,Bottoms,2021 Actual Rate,189094.00,7003.00,7424.00
2020,December,Asia,Singapore,Wholesale,Franchise,Levis,Levis Womens,Womens,Bottoms,2021 Actual Rate,196216.00,11542.00,13158.00
2020,December,Asia,Singapore,DTC,Ecomm,Levis,Levis Mens,Mens,Bottoms,2021 Actual Rate,185319.00,8825.00,9442.00
2020,December,Asia,Singapore,DTC,Commissionaire,Levis,Levis Mens,Mens,Accessories,FCST10 Rate,173325.00,8254.00,8914.00
2020,December,Asia,Singapore,Wholesale,Franchise,Denizen,,Mens,Tops,2021 Actual Rate,159443.00,8858.00,10984.00
2020,December,Asia,Singapore,Wholesale,Franchise,Levis,Levis Mens,Mens,Tops,FCST4 Rate,163588.00,8179.00,9815.00
2020,December,Asia,Singapore,DTC,Ecomm,Levis,Levis Mens,Mens,Tops,2021 Actual Rate,171468.00,7455.00,8350.00
2020,December,Asia,Singapore,DTC,Commissionaire,Denizen,,Mens,Bottoms,2021 Actual Rate,179493.00,6904.00,7801.00
2020,December,Asia,Singapore,Wholesale,Licensing,Levis,Levis Womens,Womens,Bottoms,2021 Actual Rate,199497.00,7389.00,8793.00
2020,December,Asia,Singapore,Wholesale,Franchise,Levis,Levis Mens,Mens,Accessories,2021 Actual Rate,187938.00,11055.00,12492.00
2020,December,Asia,Singapore,DTC,Commissionaire,Levis,Levis Mens,Mens,No Product Category,2021 Actual Rate,177645.00,9869.00,11547.00
2020,December,Asia,Singapore,Wholesale,Licensing,Denizen,,Mens,Tops,2021 Actual Rate,173673.00,5789.00,6310.00
2020,December,Asia,Singapore,DTC,Ecomm,Dockers,,Womens,Bottoms,2021 Actual Rate,188691.00,7548.00,8529.00
2020,December,Asia,Singapore,DTC,Ecomm,Dockers,,Womens,Tops,FCST7 Rate,179391.00,9442.00,11424.00
2020,December,Asia,Singapore,DTC,Concessionaire,Dockers,,Mens,Bottoms,2021 Actual Rate,176381.00,8017.00,9781.00
2020,December,Asia,Singapore,DTC,Ecomm,Levis,Levis Mens,Mens,Bottoms,2021 Actual Rate,181338.00,9067.00,11243.00
2020,November,Asia,Singapore,DTC,Outlet,Dockers,,Mens,Tops,FCST10 Rate,165571.00,6132.00,6439.00
2020,November,Asia,Singapore,DTC,Ecomm,Levis,Levis Womens,Womens,Bottoms,FCST10 Rate,173226.00,7218.00,7795.00
2020,November,Asia,Singapore,DTC,Ecomm,Levis,Levis Mens,Mens,Tops,FCST7 Rate,154538.00,5329.00,5595.00
2020,November,Asia,Singapore,Wholesale,Franchise,Levis,Levis Mens,Mens,Tops,FCST4 Rate,162546.00,9562.00,11378.00
2020,November,Asia,Singapore,Wholesale,Franchise,Levis,Levis Mens,Mens,Bottoms,FCST10 Rate,183336.00,6548.00,6941.00
2020,November,Asia,Singapore,DTC,Commissionaire,Levis,Levis Mens,Mens,Footwear,2021 Actual Rate,183885.00,6567.00,7290.00
2020,November,Asia,Singapore,Wholesale,Wholesale,Levis,Levis Womens,Womens,Tops,FCST7 Rate,198755.00,7361.00,8024.00
2020,November,Asia,Singapore,Wholesale,Franchise,Levis,Levis Mens,Mens,Bottoms,FCST10 Rate,151066.00,5810.00,7030.00
2020,November,Asia,Singapore,DTC,Ecomm,Levis,Levis Womens,Womens,Tops,2021 Actual Rate,179794.00,7817.00,9537.00
2020,November,Asia,Singapore,Wholesale,Franchise,Levis,Levis Womens,Womens,Tops,2021 Actual Rate,177584.00,5919.00,6511.00
2020,November,Beyond Yoga,Beyond Yoga,DTC,Ecomm,Beyond Yoga,,,,FCST7 Rate,170250.00,6548.00,7072.00
2020,November,Asia,Singapore,DTC,Outlet,Denizen,,Womens,Bottoms,2021 Actual Rate,164773.00,6866.00,7415.00
2020,November,Asia,Singapore,DTC,Ecomm,Levis,Levis Womens,Womens,Accessories,FCST10 Rate,170367.00,7099.00,7738.00
2020,November,Beyond Yoga,Beyond Yoga,Wholesale,Wholesale,Beyond Yoga,,,,FCST10 Rate,192660.00,7410.00,8077.00
2020,November,Asia,Singapore,DTC,Ecomm,Levis,Levis Womens,Womens,Bottoms,2021 Actual Rate,185474.00,9762.00,11128.00
2020,November,Asia,Singapore,DTC,Ecomm,Levis,Levis Mens,Mens,Accessories,FCST10 Rate,156066.00,9180.00,11016.00
2020,November,Asia,Singapore,Wholesale,Franchise,Levis,Levis Womens,Womens,Tops,2021 Actual Rate,173688.00,6948.00,8268.00
2020,November,Beyond Yoga,Beyond Yoga,Wholesale,Wholesale,Beyond Yoga,,,,2021 Actual Rate,177650.00,9869.00,12337.00
2020,November,Asia,Singapore,DTC,Outlet,Levis,Levis Mens,Mens,Tops,2021 Actual Rate,187005.00,6448.00,6771.00
2020,November,Asia,Singapore,Wholesale,Franchise,Dockers,,Womens,Bottoms,FCST7 Rate,165131.00,6116.00,7217.00
2020,November,Asia,Singapore,DTC,Ecomm,Levis,Levis Mens,Mens,Bottoms,2021 Actual Rate,156074.00,7432.00,8547.00
2020,November,Asia,Singapore,DTC,Ecomm,Signature,,Womens,Bottoms,2021 Actual Rate,166882.00,7586.00,8799.00
2020,November,Asia,Singapore,Wholesale,Franchise,Levis,Levis Womens,Womens,Bottoms,2021 Actual Rate,172899.00,9606.00,11719.00
2020,November,Asia,Singapore,Wholesale,Franchise,Signature,,Womens,Accessories,2021 Actual Rate,157692.00,7168.00,8243.00
2020,November,Asia,Singapore,DTC,Ecomm,Dockers,,Womens,Tops,FCST4 Rate,173531.00,6941.00,7913.00
2020,November,Beyond Yoga,Beyond Yoga,DTC,Ecomm,Beyond Yoga,,,,2021 Actual Rate,170190.00,6078.00,7537.00
2020,November,Asia,Singapore,Wholesale,Licensing,Levis,Levis Womens,Womens,Footwear,FCST4 Rate,153977.00,6695.00,7297.00
2020,October,Asia,Singapore,DTC,Ecomm,Levis,Levis Mens,Mens,Bottoms,2021 Actual Rate,163007.00,6270.00,6646.00
2020,October,Asia,Singapore,DTC,Concessionaire,Levis,Levis Womens,Womens,Tops,2021 Actual Rate,189305.00,6528.00,7442.00
2020,October,Asia,Singapore,Wholesale,Franchise,Levis,Levis Mens,Mens,Bottoms,2021 Actual Rate,165346.00,8267.00,10086.00
2020,October,Beyond Yoga,Beyond Yoga,Wholesale,Wholesale,Beyond Yoga,,,,FCST10 Rate,172470.00,7840.00,8702.00
2020,October,Asia,Singapore,Wholesale,Franchise,Levis,Levis Womens,Womens,Bottoms,FCST10 Rate,153878.00,5699.00,7010.00
2020,October,Asia,Singapore,DTC,Concessionaire,Levis,Levis Mens,Mens,Accessories,2021 Actual Rate,154345.00,5322.00,6014.00
2020,October,Asia,Singapore,Wholesale,Franchise,Levis,Levis Womens,Womens,Tops,2021 Actual Rate,179624.00,6653.00,7784.00
2020,October,Asia,Singapore,DTC,Ecomm,Levis,Levis Mens,Mens,Tops,2021 Actual Rate,198284.00,7344.00,8299.00
2020,October,Asia,Singapore,DTC,Ecomm,Denizen,,Womens,Tops,2021 Actual Rate,172463.00,8213.00,9855.00
2020,October,Asia,Singapore,DTC,Ecomm,Levis,Levis Mens,Mens,Bottoms,2021 Actual Rate,167455.00,7281.00,8446.00
2020,October,Asia,Singapore,DTC,Ecomm,Levis,Levis Womens,Womens,Accessories,2021 Actual Rate,190116.00,7312.00,8848.00
2020,October,Asia,Singapore,Wholesale,Licensing,Dockers,,Mens,Bottoms,2021 Actual Rate,151561.00,5413.00,5792.00
2020,October,Asia,Singapore,DTC,Ecomm,Levis,Levis Womens,Womens,Footwear,FCST7 Rate,161436.00,8072.00,8879.00
2020,October,Asia,Singapore,Wholesale,Franchise,Dockers,,Womens,Tops,2021 Actual Rate,176311.00,8816.00,9697.00
2020,October,Asia,Singapore,Wholesale,Franchise,Denizen,,Mens,Bottoms,2021 Actual Rate,173363.00,5779.00,6646.00
2020,October,Asia,Singapore,DTC,Ecomm,Levis,Levis Mens,Mens,Bottoms,FCST7 Rate,162187.00,6007.00,7028.00
2020,October,Asia,Singapore,DTC,Outlet,Levis,Levis Womens,Womens,Accessories,2021 Actual Rate,182497.00,6293.00,6985.00
2020,October,Asia,Singapore,Wholesale,Franchise,Levis,Levis Mens,Mens,Accessories,FCST4 Rate,160666.00,7303.00,7814.00
2020,October,Asia,Singapore,Wholesale,Wholesale,Levis,Levis Mens,Mens,Bottoms,2021 Actual Rate,151585.00,5614.00,5895.00
2020,October,Asia,Singapore,Wholesale,Wholesale,Levis,Levis Mens,Mens,Bottoms,2021 Actual Rate,164715.00,7844.00,8942.00
2020,October,Beyond Yoga,Beyond Yoga,Wholesale,Wholesale,Beyond Yoga,,,,2021 Actual Rate,189920.00,9496.00,10161.00
2020,October,Asia,Singapore,Wholesale,Franchise,Levis,Levis Mens,Mens,Tops,2021 Actual Rate,192264.00,7395.00,8208.00
2020,October,Asia,Singapore,DTC,Ecomm,Denizen,,Mens,Accessories,2021 Actual Rate,192123.00,7389.00,8128.00
2020,October,Asia,Singapore,Wholesale,Franchise,Signature,,Mens,Tops,2021 Actual Rate,185752.00,9288.00,10588.00
2020,October,Asia,Singapore,Wholesale,Franchise,Signature,,Womens,Tops,2021 Actual Rate,150432.00,5572.00,6073.00
2020,October,Asia,Singapore,DTC,Ecomm,Levis,Levis Womens,Womens,Tops,FCST7 Rate,151736.00,6069.00,6919.00
2020,October,Asia,Singapore,DTC,Mainline,Signature,,Womens,Accessories,2021 Actual Rate,173922.00,9662.00,11015.00
2020,September,Asia,Singapore,Wholesale,Franchise,Signature,,Mens,No Product Category,FCST7 Rate,192352.00,10124.00,10630.00
2020,September,Asia,Singapore,Wholesale,Franchise,Signature,,Womens,No Product Category,2021 Actual Rate,198002.00,10421.00,11359.00
2020,September,Asia,Singapore,DTC,Ecomm,Levis,Levis Womens,Womens,Tops,2021 Actual Rate,175878.00,6514.00,7556.00
2020,September,Beyond Yoga,Beyond Yoga,DTC,Ecomm,Beyond Yoga,,,,2021 Actual Rate,157910.00,7896.00,9554.00
2020,September,Asia,Singapore,Wholesale,Franchise,Levis,Levis Mens,Mens,Bottoms,FCST7 Rate,155034.00,6201.00,7256.00
2020,September,Asia,Singapore,DTC,Mainline,Levis,Levis Womens,Womens,Tops,FCST4 Rate,183246.00,6319.00,6888.00
2020,September,Asia,Singapore,DTC,Concessionaire,Levis,Levis Mens,Mens,Tops,2021 Actual Rate,178145.00,6362.00,7189.00
2020,September,Asia,Singapore,DTC,Commissionaire,Dockers,,Womens,Bottoms,2021 Actual Rate,185481.00,6870.00,7694.00
2020,September,Beyond Yoga,Beyond Yoga,Wholesale,Wholesale,Beyond Yoga,,,,FCST7 Rate,150330.00,6264.00,7391.00
2020,September,Asia,Singapore,DTC,Ecomm,Levis,Levis Womens,Womens,Bottoms,2021 Actual Rate,190548.00,6352.00,6987.00
2020,September,Asia,Singapore,DTC,Ecomm,Dockers,,Mens,Bottoms,2021 Actual Rate,174051.00,6962.00,8563.00
2020,September,Asia,Singapore,DTC,Ecomm,Denizen,,Womens,Bottoms,2021 Actual Rate,189223.00,10512.00,12405.00
2020,September,Beyond Yoga,Beyond Yoga,Wholesale,Wholesale,Beyond Yoga,,,,FCST7 Rate,191020.00,8305.00,9966.00
2020,September,Asia,Singapore,DTC,Ecomm,Levis,Levis Mens,Mens,No Product Category,FCST7 Rate,189015.00,7876.00,8821.00
2020,September,Asia,Singapore,Wholesale,Licensing,Denizen,,Mens,Bottoms,2021 Actual Rate,193833.00,6684.00,8154.00
2020,September,Asia,Singapore,DTC,Concessionaire,Levis,Levis Mens,Mens,Footwear,FCST4 Rate,193705.00,7748.00,8213.00
2020,September,Asia,Singapore,Wholesale,Franchise,Signature,,Womens,Bottoms,2021 Actual Rate,194042.00,6468.00,7762.00
2020,September,Asia,Singapore,Wholesale,Wholesale,Levis,Levis Womens,Womens,Footwear,2021 Actual Rate,190355.00,10019.00,12423.00
2020,September,Asia,Singapore,Wholesale,Franchise,Levis,Levis Womens,Womens,Bottoms,2021 Actual Rate,199266.00,11722.00,13128.00
2020,September,Asia,Singapore,Wholesale,Licensing,Denizen,,Womens,Footwear,FCST4 Rate,195993.00,11529.00,12221.00
2020,September,Asia,Singapore,DTC,Concessionaire,Levis,Levis Mens,Mens,Tops,2021 Actual Rate,197885.00,9423.00,10554.00
2020,September,Asia,Singapore,Wholesale,Licensing,Levis,Levis Womens,Womens,Bottoms,2021 Actual Rate,189217.00,7569.00,9234.00
2020,September,Asia,Singapore,Wholesale,Wholesale,Levis,Levis Womens,Womens,Tops,FCST10 Rate,180915.00,9046.00,10855.00
2020,September,Asia,Singapore,DTC,Commissionaire,Dockers,,Mens,No Product Category,2021 Actual Rate,165861.00,6634.00,7762.00
2020,September,Asia,Singapore,DTC,Ecomm,Levis,Levis Mens,Mens,Bottoms,2021 Actual Rate,152539.00,6934.00,7488.00
2020,September,Asia,Singapore,Wholesale,Wholesale,Levis,Levis Womens,Womens,Tops,FCST4 Rate,188695.00,8204.00,9025.00
2020,September,Asia,Singapore,Wholesale,Franchise,Levis,Levis Mens,Mens,No Product Category,FCST10 Rate,175306.00,8348.00,9767.00
2020,August,Asia,Singapore,Wholesale,Franchise,Levis,Levis Womens,Womens,Footwear,2021 Actual Rate,186728.00,9828.00,10909.00
2020,August,Beyond Yoga,Beyond Yoga,Wholesale,Wholesale,Beyond Yoga,,,,FCST7 Rate,182740.00,8306.00,9054.00
2020,August,Asia,Singapore,Wholesale,Franchise,Dockers,,Womens,No Product Category,2021 Actual Rate,193231.00,8401.00,10250.00
2020,August,Asia,Singapore,Wholesale,Wholesale,Levis,Levis Womens,Womens,No Product Category,FCST4 Rate,186065.00,10337.00,12404.00
2020,August,Asia,Singapore,DTC,Ecomm,Levis,Levis Mens,Mens,Tops,2021 Actual Rate,167616.00,6447.00,6898.00
2020,August,Asia,Singapore,Wholesale,Franchise,Levis,Levis Mens,Mens,Tops,2021 Actual Rate,187786.00,10433.00,12728.00
2020,August,Asia,Singapore,DTC,Concessionaire,Denizen,,Womens,Bottoms,FCST10 Rate,179653.00,9455.00,10212.00
2020,August,Asia,Singapore,DTC,Ecomm,Levis,Levis Womens,Womens,Bottoms,2021 Actual Rate,190704.00,7063.00,8052.00
2020,August,Asia,Singapore,DTC,Ecomm,Levis,Levis Womens,Womens,Accessories,2021 Actual Rate,168534.00,8427.00,9101.00
2020,August,Asia,Singapore,Wholesale,Franchise,Levis,Levis Womens,Womens,Bottoms,2021 Actual Rate,184067.00,10226.00,12578.00
2020,August,Asia,Singapore,DTC,Commissionaire,Denizen,,Womens,Tops,2021 Actual Rate,182853.00,6530.00,6988.00
2020,August,Asia,Singapore,DTC,Ecomm,Levis,Levis Mens,Mens,Bottoms,2021 Actual Rate,157784.00,6069.00,6493.00
